0,0.0
1,0.0
2,0.3333333333333333
3,0.3333333333333333
4,0.3333333333333333
5,0.3333333333333333
6,0.3333333333333333
7,0.3333333333333333
8,0.3333333333333333
9,0.0
10,0.3333333333333333
11,0.3333333333333333
12,0.6666666666666666
13,0.3333333333333333
14,0.3333333333333333
15,0.3333333333333333
16,0.6666666666666666
17,0.3333333333333333
18,0.3333333333333333
19,0.0
20,0.3333333333333333
21,0.0
22,0.3333333333333333
23,0.3333333333333333
24,0.3333333333333333
25,0.3333333333333333
26,0.3333333333333333
27,0.3333333333333333
28,0.0
29,0.3333333333333333
30,0.6666666666666666
31,0.3333333333333333
32,0.3333333333333333
33,0.0
34,0.3333333333333333
35,0.3333333333333333
36,0.3333333333333333
37,1.0
38,0.3333333333333333
39,1.3333333333333333
40,1.3333333333333333
41,1.6666666666666667
42,2.0
43,1.6666666666666667
44,1.6666666666666667
45,1.6666666666666667
46,1.6666666666666667
47,2.0
48,1.3333333333333333
49,2.0
50,2.0
51,1.3333333333333333
52,1.0
53,1.0
54,2.0
55,1.6666666666666667
56,2.6666666666666665
57,2.3333333333333335
58,1.6666666666666667
59,3.0
60,2.3333333333333335
61,2.6666666666666665
62,2.3333333333333335
63,2.3333333333333335
64,2.6666666666666665
65,2.3333333333333335
66,2.0
67,3.3333333333333335
68,3.6666666666666665
69,4.0
70,3.3333333333333335
71,2.6666666666666665
72,3.6666666666666665
73,4.333333333333333
74,5.0
75,5.0
76,4.666666666666667
77,4.0
78,3.6666666666666665
79,3.3333333333333335
80,4.333333333333333
81,3.0
82,4.0
83,4.666666666666667
84,5.0
85,3.6666666666666665
86,6.0
87,5.333333333333333
88,6.0
89,4.666666666666667
90,4.666666666666667
91,5.0
92,5.0
93,4.666666666666667
94,5.666666666666667
95,5.333333333333333
96,4.333333333333333
97,5.666666666666667
98,5.333333333333333
99,6.666666666666667
100,5.666666666666667
101,7.333333333333333
102,7.0
103,6.333333333333333
104,6.666666666666667
105,7.0
106,5.333333333333333
107,7.0
108,7.666666666666667
109,6.666666666666667
110,7.333333333333333
111,7.0
112,7.0
113,6.0
114,7.0
115,7.666666666666667
116,7.666666666666667
117,9.0
118,7.333333333333333
119,8.0
120,8.0
121,6.0
122,9.0
123,8.0
124,6.666666666666667
125,5.666666666666667
126,7.666666666666667
127,7.333333333333333
128,8.333333333333334
129,6.666666666666667
130,6.333333333333333
131,6.333333333333333
132,6.333333333333333
133,7.666666666666667
134,8.333333333333334
135,7.0
136,7.333333333333333
137,7.666666666666667
138,7.333333333333333
139,7.333333333333333
140,7.333333333333333
141,8.0
142,6.0
143,7.333333333333333
144,7.0
145,8.0
146,8.0
147,7.666666666666667
148,8.0
149,7.666666666666667
